"player_id","supercoach_id","first_name","last_name","team","pos","average","price"
293581,66,"Lincoln","McCarthy","BRL","FWD",58.62,327600
297504,157,"Daniel","McStay","COL","FWD",58.58,327400
281078,714,"Liam","Jones","WBD","DEF",58.56,327300
996580,229,"Ethan","Hughes","FRE","DEF",58.5,326900
296291,329,"Jake","Kolodjashnij","GEE","DEF",58.42,326500
298437,43,"Callum","Ah Chee","BRL","MID",58.33,326000
1014038,351,"Callum M.","Brown","GWS","FWD",58.25,325500
1006137,514,"Curtis","Taylor","NTH","MID FWD",58.19,325200
1006030,582,"Jacob","Koschitzke","RIC","FWD",58.17,325100
1013268,267,"Alex","Davies","GCS","MID FWD",58.11,324800
1004848,512,"Dylan","Stephens","NTH","MID",58,324100
992374,608,"Dan","Butler","STK","FWD",57.87,323400
1023270,647,"Marcus","Windhager","STK","DEF MID",57.83,323200
1023495,108,"Oliver","Hollands","CAR","MID",57.76,322800
997230,340,"Tyson","Stengle","GEE","FWD",57.58,321800
993771,591,"Marlion","Pickett","RIC","MID FWD",57.57,321800
1006550,767,"Jack","Petruccelle","WCE","FWD",57.5,321400
1017703,454,"Judd","McVee","MEL","DEF",57.43,321000
1011589,724,"Caleb","Poulter","WBD","MID",57.33,320400
1006127,734,"Rhylee","West","WBD","FWD",57.25,320000
1006148,145,"Bobby","Hill","COL","FWD",57.14,319400
1002347,73,"Jack","Payne","BRL","DEF",57,318600
1011583,539,"Lachie","Jones","PTA","DEF",57,318600
998129,216,"Will","Brodie","FRE","MID",71.2,318300
291720,146,"Will","Hoskin-Elliott","COL","MID",56.85,317700
293738,399,"Sam","Frost","HAW","DEF",56.72,317000
1006144,280,"Ben","King","GCS","FWD",56.6,316300
1012819,249,"Josh","Treacy","FRE","FWD",56.53,315900
1008091,650,"Joel","Amartey","SYD","FWD",56.36,315000
998180,214,"Bailey","Banfield","FRE","FWD",56.29,314600
1017118,493,"Josh","Goater","NTH","DEF",56.2,314100
1015370,22,"Max","Michalanney","ADE","DEF",56.14,313700
1011659,507,"Tom","Powell","NTH","FWD",55.86,312200
1012218,29,"Luke","Pedlar","ADE","FWD",55.81,311900
1002220,550,"Esava","Ratugolea","PTA","DEF",55.81,311900
281007,252,"Michael","Walters","FRE","FWD",55.25,308800
1016268,94,"Alex","Cincotta","CAR","DEF",55.19,308400
992644,380,"Braydon","Preuss","GWS","RUC",0,308200
294592,587,"Kamdyn","McIntosh","RIC","MID",55.09,307900
291867,437,"Ben","Brown","MEL","FWD",61.14,307500
1002256,616,"Paddy","Dow","STK","MID",55,307400
290527,546,"Trent","McKenzie","PTA","DEF",54.94,307100
1029416,765,"Ryan","Maric","WCE","FWD",54.8,306300
1021103,328,"Mitchell","Knevitt","GEE","MID",54.75,306000
281124,264,"Levi","Casboult","GCS","FWD",54.65,305400
1013511,741,"Tyler","Brockman","WCE","FWD",54.6,305100
1017700,119,"Jesse","Motlop","CAR","FWD",54.56,304900
1017396,258,"Mac","Andrew","GCS","DEF",54.53,304800
1002401,81,"Brandon","Starcevich","BRL","DEF",54.48,304500
290797,715,"Alex","Keath","WBD","DEF",54.44,304300
1013973,122,"Matthew","Owies","CAR","FWD",54.38,303900
996232,182,"Matt","Guelfi","ESS","FWD",54.31,303500
1012386,597,"Samson","Ryan","RIC","RUC FWD",54.21,303000
298358,153,"Oleg","Markov","COL","DEF",54.2,302900
1008855,693,"Oskar","Baker","WBD","MID",54.17,302700
291533,453,"Tom","McDonald","MEL","FWD",60.17,302600
997501,710,"Ryan","Gardner","WBD","DEF",54.1,302400
1016825,231,"Matthew","Johnson","FRE","MID",54,301800
1020339,687,"Angus","Sheldrick","SYD","MID",60,301800
1008454,263,"Connor","Budarick","GCS","DEF",77,301200
1020594,213,"Jye","Amiss","FRE","FWD",53.82,300800
1004757,155,"Beau","McCreery","COL","FWD",53.77,300500
291962,431,"Chad","Wingard","HAW","FWD",53.57,299400
291351,402,"Jack","Gunston","HAW","FWD",53.18,297200
298419,337,"Brandan","Parfitt","GEE","MID",53,296200
1005992,278,"Joel","Jeffrey","GCS","DEF FWD",58.86,296000
1004364,772,"Liam","Ryan","WCE","FWD",75.33,294700
1008510,102,"Corey","Durdin","CAR","FWD",52.64,294200
1012857,400,"Jack","Ginnivan","HAW","FWD",52.64,294200
1008543,33,"Harry","Schoenberg","ADE","MID",52.55,293700
1008123,381,"Jake","Riccardi","GWS","FWD",52.56,293700
996743,678,"Lewis","Melican","SYD","DEF",58.29,293200
1000864,696,"Lachlan","Bramble","WBD","DEF MID",52.27,292100
990816,660,"Aaron","Francis","SYD","DEF",52.21,291800
1005000,732,"Laitham","Vandermeer","WBD","DEF",52.18,291600
1023784,610,"Anthony","Caminiti","STK","FWD",52.06,290900
1018433,604,"Tylar","Young","RIC","DEF",51.89,290000
1013974,18,"Mark","Keane","ADE","DEF",64.8,289700
1023496,764,"Noah","Long","WCE","FWD",51.84,289700
1023708,55,"Jaspa","Fletcher","BRL","MID",51.55,288100
1005986,292,"Malcolm","Rosas","GCS","FWD",51.53,288000
1020137,635,"Mattaes","Phillipou","STK","FWD",51.43,287500
293813,583,"Tom","Lynch","RIC","FWD",64.25,287300
992048,727,"Anthony","Scott","WBD","MID FWD",51.41,287300
290188,684,"Sam","Reid","SYD","FWD",0,286800
290085,705,"Taylor","Duryea","WBD","DEF",51.25,286400
994599,607,"Riley","Bonner","STK","MID",50.91,284500
1018018,638,"Cooper","Sharman","STK","FWD",50.87,284300
1002795,90,"Jordan","Boyd","CAR","DEF",50.75,283600
291570,228,"Nat","Fyfe","FRE","MID FWD",50.67,283200
993917,282,"Ben","Long","GCS","DEF",50.13,280200
1013220,237,"Nathan","O'Driscoll","FRE","MID",49.9,278900
294596,631,"Tim","Membrey","STK","FWD",55.43,278800
997974,149,"Ash","Johnson","COL","FWD",49.73,277900
993806,210,"Sam","Weideman","ESS","FWD",49.5,276600
1012862,107,"Elijah","Hollands","CAR","MID",49.44,276300
1018075,13,"Lachlan","Gollant","ADE","FWD",61.75,276100
1013409,667,"James","Jordon","SYD","MID FWD",49.29,275500
1002240,513,"Jaidyn","Stephenson","NTH","FWD",49.29,275400
1004985,634,"Ben","Paton","STK","DEF",49.25,275200
1006013,378,"James","Peatling","GWS","FWD",49.1,274400
280819,579,"Dylan","Grimes","RIC","DEF",48.91,273300
994077,395,"Mabior","Chol","HAW","FWD",48.88,273200
298211,56,"Darcy","Fort","BRL","RUC FWD",54.14,272300
1013197,564,"Sam","Banks","RIC","DEF",54,271600
1023482,410,"Cam","Mackenzie","HAW","FWD",48.57,271500
