"player_id","supercoach_id","first_name","last_name","team","pos","average","price"
1002227,623,"Jack","Higgins","STK","FWD",75.11,408800
992128,528,"Ryan","Burton","PTA","DEF",75,408200
1008089,172,"Isaac","Quaynor","COL","DEF",74.7,406600
292145,545,"Tom","Jonas","PTA","DEF",74.68,406500
1006126,683,"James","Rowbottom","SYD","MID",74.6,406100
260930,579,"Shane","Edwards","RIC","MID",73.94,402500
997823,764,"Josh","Rotham","WCE","DEF",73.95,402500
291861,480,"Jed","Anderson","NTH","MID FWD",82,401700
1002264,615,"Hunter","Clark","STK","DEF MID",73.69,401100
290311,80,"Mitch","Robinson","BRL","MID",73.65,400900
298524,306,"Lachie","Weller","GCS","MID FWD",73.54,400300
1001299,557,"Connor","Rozee","PTA","FWD",73.53,400200
1002222,436,"James","Worpel","HAW","MID",73.45,399800
290826,742,"Jamie","Cripps","WCE","FWD",73.32,399100
294036,104,"George","Hewett","CAR","DEF MID",73.3,399000
296422,646,"Callum","Wilkie","STK","DEF",73.18,398300
295446,272,"Sam","Collins","GCS","DEF",73,397300
296420,462,"Alex","Neal-Bullen","MEL","FWD",72.91,396900
1005577,183,"Sam","Draper","ESS","RUC",72.83,396400
990740,240,"Rory","Lobb","FRE","FWD",72.77,396100
295584,625,"Bradley","Hill","STK","DEF",72.55,394900
1007102,335,"Mark","O'Connor","GEE","DEF MID",72.46,394400
291978,654,"Harry","Cunningham","SYD","DEF",72.35,393800
290797,711,"Alex","Keath","WBD","DEF",72.3,393500
294125,258,"Nathan","Wilson","FRE","DEF",71.89,391300
1006096,535,"Xavier","Duursma","PTA","MID",71.89,391300
1008198,667,"Tom","McCartin","SYD","DEF",71.81,390900
993107,373,"Harry","Himmelberg","GWS","FWD",71.73,390400
1008543,34,"Harry","Schoenberg","ADE","MID",71.68,390200
280012,173,"Jordan","Roughead","COL","DEF",71.62,389800
1009399,452,"Luke","Jackson","MEL","RUC FWD",71.62,389800
280819,582,"Dylan","Grimes","RIC","DEF",71.48,389100
280744,396,"Luke","Breust","HAW","FWD",71.21,387600
1002404,719,"Aaron","Naughton","WBD","FWD",70.95,386200
294504,531,"Tom","Clurey","PTA","DEF",70.36,383000
997033,230,"Brennan","Cox","FRE","DEF",70.33,382800
996765,676,"Tom","Papley","SYD","FWD",70.23,382300
293813,584,"Tom J.","Lynch","RIC","FWD",70.06,381300
1000072,169,"John","Noble","COL","DEF",69.95,380800
250395,596,"Jack","Riewoldt","RIC","FWD",69.95,380800
291975,307,"Jarrod","Witts","GCS","RUC",87.33,380300
996487,427,"Tom","Phillips","HAW","MID",69.77,379800
291867,441,"Ben","Brown","MEL","FWD",69.7,379400
293651,698,"Hayden","Crozier","WBD","DEF",69.7,379400
1008882,265,"Charlie","Ballard","GCS","DEF",69.67,379200
240406,754,"Josh J.","Kennedy","WCE","FWD",69.67,379200
291720,152,"Will","Hoskin-Elliott","COL","MID",69.45,378000
993979,556,"Sam","Powell-Pepper","PTA","FWD MID",69.43,377900
291357,338,"Gary","Rohan","GEE","FWD",69.17,376500
281078,106,"Liam","Jones","CAR","DEF",69.05,375900
990609,52,"Charlie","Cameron","BRL","FWD",69.05,375800
1012014,689,"Chad","Warner","SYD","MID",68.83,374700
1002228,103,"Lachie","Fogarty","CAR","FWD",68.63,373500
1013409,453,"James","Jordon","MEL","MID",68.62,373500
297473,195,"Jake","Kelly","ESS","DEF",68.5,372900
296355,502,"Luke","McDonald","NTH","MID",68.36,372100
1008541,466,"Kysaiah","Pickett","MEL","FWD",68.32,371900
298111,538,"Jeremy","Finlayson","PTA","FWD",68.31,371800
296190,110,"Jack","Martin","CAR","FWD",68.18,371100
295067,220,"James","Aish","FRE","DEF",68.18,371100
1005054,142,"Josh","Daicos","COL","MID",67.88,369500
280990,554,"Steven","Motlop","PTA","FWD",67.82,369200
1011437,745,"Harry","Edwards","WCE","DEF",67.8,369000
1002583,604,"Sydney","Stack","RIC","DEF",75.29,368800
1011659,508,"Tom","Powell","NTH","FWD MID",67.69,368500
998195,624,"Tom","Highmore","STK","DEF",67.67,368300
1001438,446,"Bayley","Fritsch","MEL","FWD",67.52,367500
994077,271,"Mabior","Chol","GCS","RUC",67.5,367400
293738,402,"Sam","Frost","HAW","DEF",67.41,366900
298279,440,"Angus","Brayshaw","MEL","MID",67.27,366200
290757,645,"Jimmy","Webster","STK","DEF",67.2,365800
994599,526,"Riley","Bonner","PTA","DEF MID",66.92,364200
291492,694,"Josh","Bruce","WBD","FWD",66.9,364100
293854,251,"Matt","Taberner","FRE","FWD",66.81,363700
290623,571,"Josh","Caddy","RIC","MID",74.17,363300
1010841,160,"Jack","Madgen","COL","DEF",66.61,362600
291773,117,"Jack","Newnes","CAR","MID",66.53,362100
1006136,36,"Lachlan","Sholl","ADE","MID",66.44,361700
993771,593,"Marlion","Pickett","RIC","MID",66.44,361700
997100,660,"Will","Hayward","SYD","FWD",66.44,361700
1002245,566,"Noah","Balta","RIC","DEF",66.43,361600
1000061,485,"Callum","Coleman-Jones","NTH","RUC FWD",66.38,361300
1009378,467,"Trent","Rivers","MEL","DEF",66.36,361200
291783,210,"Dylan","Shiel","ESS","MID",73.71,361100
296041,720,"Tim","O'Brien","WBD","DEF FWD",66.22,360500
1003130,158,"Patrick","Lipinski","COL","MID",66.11,359900
992059,250,"Sam","Switkowski","FRE","FWD",66.08,359700
1001024,428,"Ned","Reeves","HAW","RUC",82.4,358800
1000887,412,"Mitch","Lewis","HAW","FWD",65.86,358500
298280,197,"Jayden","Laverde","ESS","DEF",65.68,357500
294737,686,"Callum","Sinclair","SYD","RUC FWD",82,357100
1009380,302,"Jeremy","Sharp","GCS","MID",65.44,356200
1001028,126,"Jack","Silvagni","CAR","FWD",65.33,355600
270325,605,"Robbie","Tarrant","RIC","DEF",65.3,355400
291351,404,"Jack","Gunston","HAW","FWD",22,355200
999326,313,"Brad","Close","GEE","FWD",65.16,354700
297456,284,"Nick","Holman","GCS","FWD",65.13,354500
291509,379,"Adam","Kennedy","GWS","MID",65.11,354400
290675,380,"Daniel","Lloyd","GWS","FWD",65.07,354200
999827,102,"Zac","Fisher","CAR","FWD",64.9,353300
298265,634,"Daniel","McKenzie","STK","MID",64.58,351500
291771,211,"Devon","Smith","ESS","FWD",64.53,351200
1004998,549,"Todd","Marshall","PTA","FWD",64.28,349900
270935,193,"Michael","Hurley","ESS","DEF",0,349600
1000963,422,"Harry","Morrison","HAW","FWD MID",64.21,349500
281007,256,"Michael","Walters","FRE","FWD",64.19,349400
296035,534,"Trent","Dumont","PTA","MID",64.14,349100
